Mnis Id,Member,Party,Donations Penalty,Employment Penalty,Gifts Penalty,Overseas Penalty,Property Penalty,Shareholdings Penalty,Family Penalty,Miscellaneous Penalty,Raw Interest Penalty,Concentration Penalty,Rectification Count,Transparency Penalty,Total Raw Penalty,Calibration K,Final Score,Grade
4031,Rachel Reeves,,11.5,24.0,0.0,0.0,57.5,0.0,0.0,0.0,93.0,6.0,0,0.0,99.0,81.0,45.0,D
4601,Andrew Bowie,,5.0,0.0,6.0,37.5,0.0,0.0,0.0,48.0,96.5,3.0,0,0.0,99.5,81.0,44.875346260387815,D-
4617,Matt Western,,0.0,0.0,0.0,12.75,36.0,48.0,0.0,0.0,96.75,3.0,0,0.0,99.75,81.0,44.81327800829876,D-
4513,Mims Davies,,0.0,0.0,0.0,0.0,81.5,0.0,0.0,12.0,93.5,8.0,0,0.0,101.5,81.0,44.38356164383562,D-
4389,Ruth Cadbury,,0.0,0.0,0.0,15.0,36.0,0.0,48.0,0.0,99.0,3.0,0,0.0,102.0,81.0,44.26229508196721,D-
4806,Claire Coutinho,,30.5,0.0,0.0,0.0,36.0,0.0,0.0,36.0,102.5,0.0,0,0.0,102.5,81.0,44.141689373297005,D-
55,Sir Desmond Swayne,,0.0,0.0,0.0,0.0,72.0,0.0,24.0,0.0,96.0,8.0,0,0.0,104.0,81.0,43.78378378378378,D-
4934,Helen Morgan,,6.5,0.0,10.0,0.0,72.0,0.0,0.0,12.0,100.5,6.0,0,0.0,106.5,81.0,43.199999999999996,D-
4671,Afzal Khan,,0.0,0.0,14.0,54.0,36.0,0.0,0.0,0.0,104.0,3.0,0,0.0,107.0,81.0,43.08510638297872,D-
4061,Bill Esterson,,0.0,0.0,5.0,51.0,0.0,48.0,0.0,0.0,104.0,3.0,0,0.0,107.0,81.0,43.08510638297872,D-
4778,Greg Smith,,2.0,0.0,43.0,30.0,0.0,0.0,0.0,35.0,110.0,0.0,0,0.0,110.0,81.0,42.40837696335079,D-
4518,Tulip Siddiq,,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,10.0,43,5.0,111.0,81.0,42.1875,D-
4368,Neil Coyle,,25.25,0.0,19.0,13.5,0.0,0.0,0.0,51.75,109.5,3.0,0,0.0,112.5,81.0,41.86046511627907,D-
4608,John Lamont,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,108.0,6.0,0,0.0,114.0,81.0,41.53846153846154,D-
4505,Peter Kyle,,11.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,107.0,8.0,0,0.0,115.0,81.0,41.326530612244895,D-
3948,Rebecca Harris,,2.0,0.0,0.0,0.0,36.0,0.0,0.0,72.0,110.0,6.0,0,0.0,116.0,81.0,41.11675126903553,D-
4131,Jim Shannon,,0.0,0.0,0.0,10.5,96.0,0.0,0.0,0.0,106.5,10.0,0,0.0,116.5,81.0,41.01265822784811,D-
4657,Anneliese Dodds,,0.0,55.0,0.0,49.0,9.75,0.0,0.0,0.0,113.75,3.0,0,0.0,116.75,81.0,40.960809102402024,D-
4610,Bambos Charalambous,,0.0,0.0,37.0,24.0,0.0,0.0,0.0,53.75,114.75,3.0,0,0.0,117.75,81.0,40.75471698113208,D-
163,Sir Stephen Timms,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,10.0,0,0.0,118.0,81.0,40.70351758793969,D-
1512,David Mundell,,23.25,0.0,10.0,5.25,0.0,0.0,0.0,74.25,112.75,6.0,0,0.0,118.75,81.0,40.550688360450565,D-
4634,Christine Jardine,,0.0,0.0,55.0,15.75,0.0,0.0,0.0,46.25,117.0,3.0,0,0.0,120.0,81.0,40.298507462686565,D-
172,Ms Diane Abbott,,0.0,55.0,0.0,21.0,0.0,0.0,0.0,36.0,112.0,3.0,63,5.0,120.0,81.0,40.298507462686565,D-
4932,Mr Louie French,,17.0,0.0,70.0,16.5,0.0,0.0,0.0,12.0,115.5,6.0,0,0.0,121.5,81.0,40.0,D-
178,John McDonnell,,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,10.0,0,0.0,122.0,81.0,39.90147783251231,F
4857,Carla Lockhart,,0.0,48.0,0.0,0.0,60.0,0.0,0.0,12.0,120.0,3.0,0,0.0,123.0,81.0,39.705882352941174,F
1541,Dame Nia Griffith,,0.0,0.0,12.0,27.0,36.0,0.0,48.0,0.0,123.0,0.0,0,0.0,123.0,81.0,39.705882352941174,F
4613,Alex Burghart,,5.0,81.0,21.0,11.25,0.0,0.0,0.0,0.0,118.25,6.0,0,0.0,124.25,81.0,39.46406820950061,F
4493,Richard Burgon,,0.0,0.0,0.0,0.0,0.0,48.0,0.0,72.0,120.0,6.0,0,0.0,126.0,81.0,39.130434782608695,F
4995,Sarah Dyke,,0.0,0.0,0.0,0.0,0.0,48.0,0.0,72.0,120.0,6.0,0,0.0,126.0,81.0,39.130434782608695,F
242,Sir Christopher Chope,,0.0,0.0,0.0,0.0,0.0,48.0,24.0,51.0,123.0,3.0,0,0.0,126.0,81.0,39.130434782608695,F
4824,Kim Johnson,,0.0,0.0,20.0,18.75,0.0,0.0,0.0,84.0,122.75,6.0,0,0.0,128.75,81.0,38.61740166865316,F
4998,Michael Shanks,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,0,0.0,130.0,81.0,38.388625592417064,F
4125,Catherine McKinnell,,0.0,0.0,31.0,13.5,60.0,0.0,0.0,22.75,127.25,3.0,0,0.0,130.25,81.0,38.34319526627219,F
4040,Chris Evans,,0.0,64.0,10.0,18.0,0.0,0.0,0.0,36.0,128.0,3.0,0,0.0,131.0,81.0,38.20754716981132,F
4938,Paulette Hamilton,,0.0,99.5,0.0,0.0,0.0,0.0,0.0,24.0,123.5,8.0,0,0.0,131.5,81.0,38.11764705882353,F
4396,Rebecca Long Bailey,,122.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.25,10.0,0,0.0,132.25,81.0,37.98358733880422,F
1560,Sir Jeremy Wright,,0.0,54.5,0.0,27.75,0.0,0.0,0.0,48.0,130.25,3.0,0,0.0,133.25,81.0,37.80630105017503,F
4495,Kit Malthouse,,0.0,26.0,0.0,12.0,0.0,71.0,0.0,23.0,132.0,3.0,0,0.0,135.0,81.0,37.49999999999999,F
4138,Rushanara Ali,,0.0,0.0,0.0,13.5,72.0,0.0,0.0,48.0,133.5,3.0,0,0.0,136.5,81.0,37.241379310344826,F
350,Sir John Hayes,,0.0,73.5,0.0,0.0,0.0,0.0,24.0,36.0,133.5,3.0,0,0.0,136.5,81.0,37.241379310344826,F
4602,Wera Hobhouse,,0.0,0.0,0.0,4.5,36.0,48.0,0.0,48.25,136.75,0.0,0,0.0,136.75,81.0,37.19862227324914,F
3957,Martin Vickers,,12.0,0.0,0.0,36.75,0.0,0.0,24.0,61.25,134.0,3.0,0,0.0,137.0,81.0,37.15596330275229,F
4804,Mr Gagan Mohindra,,0.0,0.0,50.5,21.25,0.0,0.0,0.0,63.75,135.5,3.0,0,0.0,138.5,81.0,36.902050113895214,F
4592,Dr Caroline Johnson,,0.0,96.0,2.0,0.0,36.0,0.0,0.0,0.0,134.0,6.0,0,0.0,140.0,81.0,36.651583710407245,F
40,Sir Bernard Jenkin,,0.0,20.0,8.5,17.25,16.5,0.0,0.0,76.5,138.75,3.0,0,0.0,141.75,81.0,36.36363636363637,F
4008,Dame Caroline Dinenage,,0.0,48.0,88.0,0.0,0.0,0.0,0.0,0.0,136.0,6.0,0,0.0,142.0,81.0,36.32286995515695,F
39,Sir John Whittingdale,,0.0,0.0,34.0,19.5,36.0,0.0,48.0,10.0,147.5,0.0,0,0.0,147.5,81.0,35.44857768052516,F
4277,Emma Lewell,,0.0,0.0,25.0,0.0,0.0,0.0,0.0,117.0,142.0,8.0,0,0.0,150.0,81.0,35.064935064935064,F
4612,Jamie Stone,,0.0,0.0,0.0,18.0,36.0,48.0,0.0,48.0,150.0,0.0,0,0.0,150.0,81.0,35.064935064935064,F
4253,Seema Malhotra,,0.0,0.0,0.0,0.0,96.0,0.0,0.0,48.0,144.0,6.0,0,0.0,150.0,81.0,35.064935064935064,F
4320,Robert Jenrick,,50.0,28.5,12.0,0.0,0.0,0.0,0.0,60.0,150.5,0.0,0,0.0,150.5,81.0,34.98920086393089,F
4366,Sir James Cleverly,,0.0,119.0,0.0,10.5,0.0,0.0,0.0,18.0,147.5,8.0,0,0.0,155.5,81.0,34.24947145877378,F
4409,Naz Shah,,18.0,46.0,0.0,89.5,0.0,0.0,0.0,0.0,153.5,3.0,0,0.0,156.5,81.0,34.10526315789473,F
1447,Andrew Rosindell,,62.25,0.0,0.0,42.75,0.0,0.0,0.0,52.5,157.5,0.0,0,0.0,157.5,81.0,33.96226415094339,F
4658,Alex Sobel,,3.75,0.0,65.0,0.0,0.0,0.0,0.0,86.25,155.0,3.0,0,0.0,158.0,81.0,33.89121338912134,F
373,David Davis,,19.5,96.0,0.0,0.0,0.0,0.0,0.0,41.25,156.75,6.0,0,0.0,162.75,81.0,33.23076923076923,F
4005,Bob Blackman,,6.0,0.0,22.0,28.25,36.0,0.0,24.0,48.0,164.25,0.0,0,0.0,164.25,81.0,33.02752293577982,F
4823,John Finucane,,0.0,48.0,0.0,33.0,36.0,48.0,0.0,0.0,165.0,0.0,0,0.0,165.0,81.0,32.92682926829268,F
4371,Brendan O'Hara,,0.0,0.0,32.0,26.5,0.0,48.0,24.0,36.0,166.5,0.0,0,0.0,166.5,81.0,32.72727272727273,F
4805,Alicia Kearns,,0.0,0.0,10.0,61.5,0.0,0.0,0.0,94.0,165.5,3.0,0,0.0,168.5,81.0,32.46492985971944,F
4066,Priti Patel,,0.0,0.0,67.5,67.25,0.0,0.0,0.0,36.0,170.75,0.0,0,0.0,170.75,81.0,32.17477656405164,F
1489,Dawn Butler,,15.75,19.0,0.0,0.0,36.0,0.0,0.0,100.25,171.0,3.0,0,0.0,174.0,81.0,31.76470588235294,F
4107,Dame Harriett Baldwin,,0.0,17.0,45.5,31.5,0.0,0.0,0.0,78.25,172.25,3.0,0,0.0,175.25,81.0,31.609756097560975,F
4858,Danny Kruger,,0.0,0.0,0.0,20.25,70.5,0.0,0.0,84.0,174.75,3.0,0,0.0,177.75,81.0,31.304347826086953,F
4780,Laura Trott,,72.5,64.0,28.0,11.25,0.0,0.0,0.0,0.0,175.75,3.0,0,0.0,178.75,81.0,31.183830606352263,F
4623,Tonia Antoniazzi,,0.0,0.0,118.0,13.5,0.0,0.0,0.0,42.5,174.0,6.0,0,0.0,180.0,81.0,31.03448275862069,F
1482,Graham Stuart,,2.5,0.0,15.0,30.75,0.0,48.0,24.0,60.0,180.25,0.0,0,0.0,180.25,81.0,31.004784688995215,F
1576,Mark Pritchard,,0.0,88.0,0.0,5.25,36.0,48.0,0.0,0.0,177.25,3.0,0,0.0,180.25,81.0,31.004784688995215,F
1521,Mrs Sharon Hodgson,,0.0,0.0,49.0,0.0,0.0,0.0,24.0,106.25,179.25,3.0,0,0.0,182.25,81.0,30.76923076923077,F
188,Ed Davey,,15.75,59.5,48.0,0.0,0.0,0.0,0.0,60.0,183.25,0.0,0,0.0,183.25,81.0,30.65279091769158,F
4046,Bridget Phillipson,,164.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,176.0,10.0,0,0.0,186.0,81.0,30.337078651685392,F
1524,Dame Meg Hillier,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,172.25,176.75,10.0,0,0.0,186.75,81.0,30.252100840336137,F
1591,Tim Farron,,114.0,0.0,24.0,6.75,0.0,0.0,0.0,34.5,179.25,6.0,42,5.0,190.25,81.0,29.861751152073733,F
1446,Chris Bryant,,0.0,98.5,55.0,0.0,0.0,0.0,0.0,36.0,189.5,3.0,0,0.0,192.5,81.0,29.616087751371115,F
3912,Richard Fuller,,0.0,127.0,0.0,0.0,36.0,0.0,0.0,24.0,187.0,6.0,0,0.0,193.0,81.0,29.56204379562044,F
4765,Wendy Chamberlain,,40.5,0.0,11.0,18.0,0.0,0.0,0.0,118.75,188.25,6.0,0,0.0,194.25,81.0,29.427792915531334,F
4597,Mrs Kemi Badenoch,,70.25,0.0,48.5,15.75,0.0,0.0,0.0,61.5,196.0,0.0,0,0.0,196.0,81.0,29.24187725631769,F
4504,Wes Streeting,,126.25,31.0,34.0,0.0,0.0,0.0,0.0,0.0,191.25,6.0,0,0.0,197.25,81.0,29.110512129380055,F
4403,Chris Law,,0.0,0.0,0.0,16.5,72.0,48.0,0.0,66.5,203.0,0.0,0,0.0,203.0,81.0,28.52112676056338,F
4118,Sir Julian Smith,,6.0,96.5,48.0,0.0,53.0,0.0,0.0,1.0,204.5,3.0,0,0.0,207.5,81.0,28.07625649913345,F
3935,Sir Mel Stride,,101.25,0.0,33.0,18.0,0.0,48.0,0.0,5.25,205.5,3.0,0,0.0,208.5,81.0,27.979274611398964,F
4358,Wendy Morton,,3.75,0.0,0.0,18.75,72.0,48.0,0.0,67.0,209.5,0.0,0,0.0,209.5,81.0,27.882960413080895,F
4769,Daisy Cooper,,100.0,0.0,62.0,0.0,36.0,0.0,0.0,12.0,210.0,3.0,0,0.0,213.0,81.0,27.551020408163264,F
4818,Saqib Bhatti,,34.5,0.0,20.0,0.0,72.0,48.0,43.0,0.0,217.5,0.0,0,0.0,217.5,81.0,27.1356783919598,F
4095,Steve Barclay,,10.0,142.0,0.0,0.0,0.0,34.0,0.0,34.0,220.0,6.0,0,0.0,226.0,81.0,26.384364820846905,F
4263,Lucy Powell,,96.25,0.0,43.0,0.0,36.0,48.0,0.0,0.0,223.25,3.0,0,0.0,226.25,81.0,26.362896663954434,F
4480,Carolyn Harris,,0.0,83.5,0.0,6.0,0.0,0.0,0.0,134.0,223.5,3.0,0,0.0,226.5,81.0,26.341463414634145,F
4484,Alan Mak,,43.25,43.0,43.5,34.25,0.0,8.0,0.0,55.25,227.25,0.0,0,0.0,227.25,81.0,26.277372262773724,F
4786,Zarah Sultana,,15.75,0.0,25.0,42.0,0.0,69.0,0.0,75.75,227.5,0.0,0,0.0,227.5,81.0,26.256077795786062,F
1466,Dr Andrew Murrison,,0.0,48.5,0.0,0.0,120.0,0.0,24.0,36.0,228.5,3.0,0,0.0,231.5,81.0,25.92,F
3991,Jesse Norman,,0.0,122.0,0.0,38.25,0.0,48.0,0.0,20.75,229.0,3.0,0,0.0,232.0,81.0,25.878594249201278,F
4656,Layla Moran,,81.0,48.0,9.0,23.25,0.0,0.0,0.0,77.75,239.0,0.0,0,0.0,239.0,81.0,25.3125,F
1442,Mr Alistair Carmichael,,0.0,84.0,0.0,0.0,60.0,48.0,0.0,48.0,240.0,0.0,0,0.0,240.0,81.0,25.233644859813086,F
4018,Helen Grant,,0.0,17.0,18.0,0.0,108.0,36.0,24.0,36.0,239.0,3.0,0,0.0,242.0,81.0,25.077399380804955,F
4874,Andrew Griffith,,38.5,12.0,33.0,24.75,108.0,0.0,0.0,24.0,240.25,3.0,0,0.0,243.25,81.0,24.980724749421743,F
4124,Dame Chi Onwurah,,3.75,0.0,64.0,28.5,72.0,0.0,0.0,72.0,240.25,0.0,51,5.0,245.25,81.0,24.82758620689655,F
4356,Angela Rayner,,122.75,105.5,0.0,0.0,0.0,0.0,0.0,16.0,244.25,3.0,0,0.0,247.25,81.0,24.676313785224675,F
4370,Jess Phillips,,0.0,134.0,42.0,0.0,0.0,0.0,0.0,72.0,248.0,3.0,0,0.0,251.0,81.0,24.39759036144578,F
1211,Sir Andrew Mitchell,,48.75,113.75,0.0,31.5,0.0,48.0,0.0,10.75,252.75,3.0,0,0.0,255.75,81.0,24.053452115812917,F
249,Sir Geoffrey Clifton-Brown,,0.0,48.0,10.0,9.0,96.0,48.0,0.0,48.0,259.0,0.0,0,0.0,259.0,81.0,23.823529411764707,F
4776,Munira Wilson,,165.0,0.0,83.0,0.0,0.0,0.0,0.0,7.25,255.25,6.0,0,0.0,261.25,81.0,23.66691015339664,F
4475,Suella Braverman,,0.0,177.5,51.0,0.0,36.0,0.0,0.0,0.0,264.5,6.0,0,0.0,270.5,81.0,23.044096728307252,F
4407,Nigel Huddleston,,24.5,0.0,166.0,18.75,0.0,48.0,0.0,12.25,269.5,6.0,0,0.0,275.5,81.0,22.720897615708278,F
4108,Sir Gavin Williamson,,0.0,90.0,48.0,9.75,0.0,112.0,0.0,14.75,274.5,3.0,0,0.0,277.5,81.0,22.594142259414227,F
3966,Ian Murray,,0.0,0.0,0.0,0.0,36.0,48.0,0.0,192.0,276.0,6.0,0,0.0,282.0,81.0,22.31404958677686,F
4439,Alberto Costa,,44.75,0.0,92.0,25.0,72.0,0.0,24.0,32.75,290.5,0.0,0,0.0,290.5,81.0,21.803499327052492,F
4474,Kevin Hollinrake,,0.0,0.0,47.0,0.0,72.0,96.0,0.0,78.0,293.0,0.0,0,0.0,293.0,81.0,21.657754010695186,F
4651,Dan Carden,,9.75,139.0,10.0,54.75,0.0,0.0,0.0,84.0,297.5,3.0,0,0.0,300.5,81.0,21.231979030144167,F
4503,Chris Philp,,11.0,0.0,0.0,0.0,0.0,235.0,0.0,48.0,294.0,8.0,0,0.0,302.0,81.0,21.14882506527415,F
4110,Dame Karen Bradley,,0.0,101.5,33.0,0.0,0.0,0.0,0.0,166.25,300.75,3.0,0,0.0,303.75,81.0,21.05263157894737,F
4441,Sir Oliver Dowden,,0.0,209.0,56.0,39.75,0.0,0.0,0.0,21.0,325.75,6.0,0,0.0,331.75,81.0,19.624470018170808,F
4743,Lee Anderson,,8.0,262.0,25.5,0.0,0.0,0.0,0.0,31.0,326.5,8.0,0,0.0,334.5,81.0,19.494584837545126,F
152,Sir Iain Duncan Smith,,0.0,221.5,95.0,30.0,0.0,0.0,0.0,0.0,346.5,6.0,0,0.0,352.5,81.0,18.685121107266436,F
4521,Liz Saville Roberts,,175.875,7.0,21.0,18.0,36.0,0.0,0.0,102.0,359.875,3.0,130,5.0,367.875,81.0,18.045112781954888,F
4051,John Glen,,0.0,15.0,0.0,0.0,0.0,253.0,0.0,96.0,364.0,6.0,0,0.0,370.0,81.0,17.96008869179601,F
4084,Esther McVey,,0.0,245.5,0.0,0.0,0.0,48.0,0.0,84.0,377.5,6.0,0,0.0,383.5,81.0,17.43810548977395,F
185,Jeremy Corbyn,,0.0,0.0,172.0,119.25,0.0,0.0,0.0,129.25,420.5,3.0,0,0.0,423.5,81.0,16.05550049554014,F
4483,Rishi Sunak,,0.0,263.5,6.0,0.0,36.0,41.0,0.0,107.25,453.75,3.0,0,0.0,456.75,81.0,15.06276150627615,F
146,Barry Gardiner,,0.0,258.5,2.5,29.25,0.0,0.0,24.0,168.0,482.25,3.0,0,0.0,485.25,81.0,14.304635761589404,F
4500,Clive Lewis,,79.5,111.5,92.0,15.75,36.0,48.0,0.0,102.75,485.5,0.0,22,5.0,490.5,81.0,14.173228346456693,F
4739,Jerome Mayhew,,0.0,48.0,0.0,0.0,240.0,96.0,0.0,119.5,503.5,3.0,0,0.0,506.5,81.0,13.787234042553193,F
4074,Mark Garnier,,0.0,235.5,14.0,67.5,36.0,48.0,24.0,168.5,593.5,0.0,0,0.0,593.5,81.0,12.008895478131949,F
1572,Sir Jeremy Hunt,,3.75,283.0,15.0,24.0,144.0,94.0,0.0,57.75,621.5,3.0,0,0.0,624.5,81.0,11.481218993621544,F
1508,Sir Geoffrey Cox,,0.0,433.5,0.0,0.0,96.0,96.0,0.0,0.0,625.5,6.0,0,0.0,631.5,81.0,11.368421052631577,F
4462,Tom Tugendhat,,0.0,353.0,0.0,168.75,96.0,13.0,0.0,99.5,730.25,3.0,0,0.0,733.25,81.0,9.947804728277557,F
4020,George Freeman,,0.0,450.0,0.0,58.5,0.0,71.75,0.0,170.0,750.25,3.0,0,0.0,753.25,81.0,9.709319748276895,F
